filename	ESS_dataRecordingUuid	ESS_inSessionRecordingNum
eeg/sub-04_ses-01_task-DriveRandomSound_run-1_eeg.set	0ea10109-8a74-495f-8f07-9b89013b9ed8	1
eeg/sub-04_ses-01_task-DriveRandomSound_run-2_eeg.set	2e8fbf53-b2c2-437a-9240-bc55c8e31dc3	1
