filename	ESS_dataRecordingUuid	ESS_inSessionRecordingNum
eeg/sub-08_ses-01_task-DriveRandomSound_run-1_eeg.set	4ee15fde-938d-4706-a3a9-b08c0c798e0f	1
eeg/sub-08_ses-01_task-DriveRandomSound_run-2_eeg.set	47ef4860-393c-46e0-abd9-e4dc6e12aa17	1
